set,distance_cm,power_dbm,scan_id,jammer_channel_mhz,windows,first_window_start,last_window_start,source_file,sha256
distance_shift_evaluation,40,10,8,5280,657,0,656,samples_chamber_5280MHz_40cm_10dBm_8.csv,f01baa2ebc1f3e72e00a8d1ce7b9082c35ff4c4b8cc1ae0ea03afea2c2d94e04
distance_shift_evaluation,40,10,8,5300,658,0,657,samples_chamber_5300MHz_40cm_10dBm_8.csv,d95166b6522453c031d9074673ab781fc4ca2783ab2804df0d900b33f96ddec9
distance_shift_evaluation,40,10,8,5320,658,0,657,samples_chamber_5320MHz_40cm_10dBm_8.csv,ea70d0060726d58f0a3a616b3e80b0871f4b81c7f5885eb328e5c2516cbe34c6
distance_shift_evaluation,40,10,9,5180,658,0,657,samples_chamber_5180MHz_40cm_10dBm_9.csv,16178b5d18a25e1f2555527d7dd34c9a8bb720b7f2da1bdca584fa8408fe51b1
distance_shift_evaluation,40,10,9,5200,658,0,657,samples_chamber_5200MHz_40cm_10dBm_9.csv,5ca4beb5dae71f809beb8b1d8c8544e519bb6b2ed7a1c362faf156ca73d7afa9
distance_shift_evaluation,40,10,9,5220,657,0,656,samples_chamber_5220MHz_40cm_10dBm_9.csv,df68cc65baf538c78a9a655f26a34fa42e30fbb7e6ed97cea2c503b363a01b2d
distance_shift_evaluation,40,10,9,5240,657,0,656,samples_chamber_5240MHz_40cm_10dBm_9.csv,e513643067d2e9808e16b8a667a575f97437c2b114662ab3c155adaac4de183e
distance_shift_evaluation,40,10,9,5260,657,0,656,samples_chamber_5260MHz_40cm_10dBm_9.csv,b57171984b89467e52e4ece2a48544378ea8a5e6eafca28d12537652fade0ca4
distance_shift_evaluation,40,10,9,5280,657,0,656,samples_chamber_5280MHz_40cm_10dBm_9.csv,e0d43b4312c386211a13caa7091ac0a903484692f496c7eaaae90a5a7112d99a
distance_shift_evaluation,40,10,9,5300,658,0,657,samples_chamber_5300MHz_40cm_10dBm_9.csv,60e32f9f3a4a3e615c19a5e11671dd79416fb40c0a7a2a15ea3445e8fdb0469f
distance_shift_evaluation,40,10,9,5320,658,0,657,samples_chamber_5320MHz_40cm_10dBm_9.csv,952013388cd28c30597f4c07f27cc80da01211052879658ae7930e387b7a1183
power_shift_evaluation,20,5,0,5180,657,0,656,samples_chamber_5180MHz_20cm_5dBm_0.csv,cdf815028473bf5764e4710e0918b08d29a5e4caadd285124e7c17759cdec9d0
power_shift_evaluation,20,5,0,5200,658,0,657,samples_chamber_5200MHz_20cm_5dBm_0.csv,26069e820ecd98af0c5c060558c7effbd2b9dd6c9983880356b9124958530b7f
power_shift_evaluation,20,5,0,5220,657,0,656,samples_chamber_5220MHz_20cm_5dBm_0.csv,5093ecbf5ee13e1fb2fd1a7c140978b72752b52700949c1ae154a041b475c177
power_shift_evaluation,20,5,0,5240,657,0,656,samples_chamber_5240MHz_20cm_5dBm_0.csv,cfeabbd22c23b79534be03005566d13b78e6f8adb89d55be64b3011d6853e647
power_shift_evaluation,20,5,0,5260,657,0,656,samples_chamber_5260MHz_20cm_5dBm_0.csv,43bed0c2153bc17a42d12b0dcafee78df64c7b7e0ae3c19f9ac407466cbfe9b1
power_shift_evaluation,20,5,0,5280,658,0,657,samples_chamber_5280MHz_20cm_5dBm_0.csv,dd397a7936e2623e2f46a92010d08608256b9c6ddebf564b4673ca5edcd8b273
power_shift_evaluation,20,5,0,5300,658,0,657,samples_chamber_5300MHz_20cm_5dBm_0.csv,df6687ebc3e9e1c494433feb273d4d064505774126891886a067088e72361918
power_shift_evaluation,20,5,0,5320,658,0,657,samples_chamber_5320MHz_20cm_5dBm_0.csv,cc5212a54f3ac637af670eeb2295e63649e7f4cf840c1fd124c1c6f400b5a319
power_shift_evaluation,20,5,1,5180,657,0,656,samples_chamber_5180MHz_20cm_5dBm_1.csv,619f1658d61aa5547b936e286bed480ecff338174e692ef2751468297318d4ce
power_shift_evaluation,20,5,1,5200,658,0,657,samples_chamber_5200MHz_20cm_5dBm_1.csv,8cf8a5f1ef67d3440915b56c8624ecc66184c8e5077bd12017da9a87c91c1393
power_shift_evaluation,20,5,1,5220,657,0,656,samples_chamber_5220MHz_20cm_5dBm_1.csv,79fcd4a9a1210425800ba9387dfc135646f1429c658e3e7f2aa88594871d561c
power_shift_evaluation,20,5,1,5240,657,0,656,samples_chamber_5240MHz_20cm_5dBm_1.csv,98bd6d62d9bf3c57688162069e1a97f314da35e9b9ae86fc716b6fa8a8e2a246
power_shift_evaluation,20,5,1,5260,658,0,657,samples_chamber_5260MHz_20cm_5dBm_1.csv,9a7c24610546c0ef2a199124fbbecf077e8326142a8badbdef2d2b66836411be
power_shift_evaluation,20,5,1,5280,657,0,656,samples_chamber_5280MHz_20cm_5dBm_1.csv,04c5542df272d1f04b2c8b10c1e1780805d2ad01716c6e24229b982ed18cdaf6
power_shift_evaluation,20,5,1,5300,658,0,657,samples_chamber_5300MHz_20cm_5dBm_1.csv,fdbdff87a49a3391171d3f252c31c00e17b1d0c97ff372666aa9e9ac71323182
power_shift_evaluation,20,5,1,5320,658,0,657,samples_chamber_5320MHz_20cm_5dBm_1.csv,45413aef82b49a33c064d6d5f8ed712f2831647dc57c5eb93ae712acddbc136b
power_shift_evaluation,20,5,2,5180,657,0,656,samples_chamber_5180MHz_20cm_5dBm_2.csv,caa86ac8f36d65bb3a2b6f797daa9ae70f68009929b4dae7b8a1597c2366b172
power_shift_evaluation,20,5,2,5200,657,0,656,samples_chamber_5200MHz_20cm_5dBm_2.csv,f72fa06ed5f2ab366d6ae76cb398d46f73df965b04295b21b9d65f5fb1636a49
power_shift_evaluation,20,5,2,5220,657,0,656,samples_chamber_5220MHz_20cm_5dBm_2.csv,d6fac2cc36470318e0524dc1ed9f835459d08f1c7e432935c920b04076741f6e
power_shift_evaluation,20,5,2,5240,657,0,656,samples_chamber_5240MHz_20cm_5dBm_2.csv,c75b322d4f192b7892cb7c4fb298c097eeac0bf6f749349249b4764cc44afa53
power_shift_evaluation,20,5,2,5260,658,0,657,samples_chamber_5260MHz_20cm_5dBm_2.csv,e71cf87e822371d0ea29e645c1a22122ad59379f2db863eb7fdfbe1d75a21fe0
power_shift_evaluation,20,5,2,5280,657,0,656,samples_chamber_5280MHz_20cm_5dBm_2.csv,6fb731367fee727caeb7911baafb1db7f8daa52bbcbccd4f490c7c1f41a5a33a
power_shift_evaluation,20,5,2,5300,658,0,657,samples_chamber_5300MHz_20cm_5dBm_2.csv,8dc97e12d2e0d9746ae070b0c4adf0d8207266ce3ac725c94008da0341bd26ac
power_shift_evaluation,20,5,2,5320,658,0,657,samples_chamber_5320MHz_20cm_5dBm_2.csv,122fb9824454fcc143f406c21631c487a860245891f87312d68bdb7b77f53f22
power_shift_evaluation,20,5,3,5180,657,0,656,samples_chamber_5180MHz_20cm_5dBm_3.csv,abf234c10b238dcfae5d9fd4776837cfb2cdd02308a263c5319b0435b18baa0d
power_shift_evaluation,20,5,3,5200,657,0,656,samples_chamber_5200MHz_20cm_5dBm_3.csv,a6fc12780d8fc19d023c2f1b1490b8ee28369afc42a1282b139983ef924b1c3c
power_shift_evaluation,20,5,3,5220,657,0,656,samples_chamber_5220MHz_20cm_5dBm_3.csv,9f2d4084b5543b6e56b14d56deec2aa6ec28cf3c15812d4c787f371c208147e4
power_shift_evaluation,20,5,3,5240,657,0,656,samples_chamber_5240MHz_20cm_5dBm_3.csv,59165905e6b6a0c52cacdbecb76a290b2693af79c727c41d2b6ce095fa2fc0ac
power_shift_evaluation,20,5,3,5260,658,0,657,samples_chamber_5260MHz_20cm_5dBm_3.csv,b1225c114da13633a0b230a2baae8b7210dabbf3d40bb1201c5f7e3e00c1bec4
power_shift_evaluation,20,5,3,5280,657,0,656,samples_chamber_5280MHz_20cm_5dBm_3.csv,704367338541f474457566539414335754bb241a02bd8296e279857be1107535
power_shift_evaluation,20,5,3,5300,658,0,657,samples_chamber_5300MHz_20cm_5dBm_3.csv,d24e6a7e4e5c99a83f4a8efaefd89b19ef32f44d6a9c0bce74f2c0f4c8dcf2fa
power_shift_evaluation,20,5,3,5320,658,0,657,samples_chamber_5320MHz_20cm_5dBm_3.csv,13f29ba76d01cc78f1c800d50431d52aa8cd927884f6e11b1342b9313195334b
power_shift_evaluation,20,5,4,5180,658,0,657,samples_chamber_5180MHz_20cm_5dBm_4.csv,95da9f038f704f4c584c042d2e3ea72d539d390cbe5a4fc58abcc50cd9d085de
power_shift_evaluation,20,5,4,5200,657,0,656,samples_chamber_5200MHz_20cm_5dBm_4.csv,971530177d9d71df4a568da9dc8380fa40f4945e16e9ba8f3ba5568e32ca35af
power_shift_evaluation,20,5,4,5220,657,0,656,samples_chamber_5220MHz_20cm_5dBm_4.csv,ede65f9c7da9740b75c7230b2b9bf44371496f777aec116febddfe8fafbeaea2
power_shift_evaluation,20,5,4,5240,657,0,656,samples_chamber_5240MHz_20cm_5dBm_4.csv,80f15889fd6cc5b3743dbf685830822af879a6368986c5632941a53e954353db
power_shift_evaluation,20,5,4,5260,657,0,656,samples_chamber_5260MHz_20cm_5dBm_4.csv,938490c7973f576e6c73d94c9230a8a63b253d86fa0ab72a1a6e93882503c4e5
power_shift_evaluation,20,5,4,5280,657,0,656,samples_chamber_5280MHz_20cm_5dBm_4.csv,375ded99cb3e7e606fc31667c8ae7d0eb519fe65ae3746483c4ed9663b1970fd
power_shift_evaluation,20,5,4,5300,658,0,657,samples_chamber_5300MHz_20cm_5dBm_4.csv,b6185c6ccddd3d3c1714c0b92831ffd66911795153a581c7bdc2dbb1ca5f5583
power_shift_evaluation,20,5,4,5320,658,0,657,samples_chamber_5320MHz_20cm_5dBm_4.csv,1634ad5828557b2a427af13b5fbf375d31b57e33ade63b5975dc552223860954
power_shift_evaluation,20,5,5,5180,657,0,656,samples_chamber_5180MHz_20cm_5dBm_5.csv,ab9df66300eb23e8591e5610251da3d3cec2c9da6d442af6c034b7ed740412af
power_shift_evaluation,20,5,5,5200,657,0,656,samples_chamber_5200MHz_20cm_5dBm_5.csv,8c03b1f5309adc5beba47aa68ee6b41dc2c73546ccb0425adfda3c962c4f89e2
power_shift_evaluation,20,5,5,5220,657,0,656,samples_chamber_5220MHz_20cm_5dBm_5.csv,ab1b6ff3710ae3ee4fc477137a45a6b413e1adbf0d26327299143e8464b4e4d3
power_shift_evaluation,20,5,5,5240,657,0,656,samples_chamber_5240MHz_20cm_5dBm_5.csv,cadf18aa7e549cc9f4e0286bc56a912af4ca48fc413e4407dcceb5cf2aa474ff
power_shift_evaluation,20,5,5,5260,657,0,656,samples_chamber_5260MHz_20cm_5dBm_5.csv,5d7e8680fb734f0bb6404da2e151552d3e296069da35210d6b74de350d407fa3
power_shift_evaluation,20,5,5,5280,658,0,657,samples_chamber_5280MHz_20cm_5dBm_5.csv,52686ae22b5b336598e343e13ec2c67c3ab1c7cca7a2ee6a77c3e2f173bddf08
power_shift_evaluation,20,5,5,5300,658,0,657,samples_chamber_5300MHz_20cm_5dBm_5.csv,8013d364f9af1e8b1afc085872221e0cf2b39f82c7ddfde50a943155600049d5
power_shift_evaluation,20,5,5,5320,658,0,657,samples_chamber_5320MHz_20cm_5dBm_5.csv,00ed03efd4a7b675e192f1482dec6dc6b2d57a1074771c1bfcecb68b91050d05
power_shift_evaluation,20,5,6,5180,657,0,656,samples_chamber_5180MHz_20cm_5dBm_6.csv,733aa204061df462270bd6849991b7642415fac688acd47996a92ee373828c7f
power_shift_evaluation,20,5,6,5200,658,0,657,samples_chamber_5200MHz_20cm_5dBm_6.csv,daddc2cfb31574f5b6a1fb1007653b43dc289143a3eb66a14c2304203477e7d2
power_shift_evaluation,20,5,6,5220,657,0,656,samples_chamber_5220MHz_20cm_5dBm_6.csv,aa8bd4fe106cf867815dbd0dc50be37d79af773ec037184aa4916c0f6b46d1f0
power_shift_evaluation,20,5,6,5240,657,0,656,samples_chamber_5240MHz_20cm_5dBm_6.csv,589e35a3eba94bce1ed386cdf9c42b45996576a6f5f36df26fd43b9604790a22
power_shift_evaluation,20,5,6,5260,657,0,656,samples_chamber_5260MHz_20cm_5dBm_6.csv,66afed669d751b68165852b452652519bd59901c4b4d56217d95f14a00d17f62
power_shift_evaluation,20,5,6,5280,657,0,656,samples_chamber_5280MHz_20cm_5dBm_6.csv,130cf4e73d33eef572131a39df46e099a141cebaf2cb5d876ad724fdaedd91ab
power_shift_evaluation,20,5,6,5300,658,0,657,samples_chamber_5300MHz_20cm_5dBm_6.csv,a7a25e9856ce9a124fbb445c5440008023c7fb720bdd1c15479cd581cd850f8f
power_shift_evaluation,20,5,6,5320,658,0,657,samples_chamber_5320MHz_20cm_5dBm_6.csv,17b89c3c0b99de25a0d20582c71d33da586ac7211984fd9145d5c6ed22d45228
power_shift_evaluation,20,5,7,5180,657,0,656,samples_chamber_5180MHz_20cm_5dBm_7.csv,68f88bac8c6a0f450913700aa6105be5ee87bdd45d07140cc6ae8ae409a696c9
power_shift_evaluation,20,5,7,5200,657,0,656,samples_chamber_5200MHz_20cm_5dBm_7.csv,a0e93a10f70fc86a7ff7f5fcde4910783b3f51408e7df296758cd6ebba2aece9
power_shift_evaluation,20,5,7,5220,657,0,656,samples_chamber_5220MHz_20cm_5dBm_7.csv,f8d4b79652c48c33cd329c4d50fc1a08a1b1ca2d4551860b604d1ddbaf2eae1a
power_shift_evaluation,20,5,7,5240,658,0,657,samples_chamber_5240MHz_20cm_5dBm_7.csv,35bc0f37e5de7f463489a9e17e0cb6f0a9e16ada725f123579d75b3af2e2ab27
power_shift_evaluation,20,5,7,5260,657,0,656,samples_chamber_5260MHz_20cm_5dBm_7.csv,6e6b41f4cb1a13ff00d12ef1eddb43ac78bc5f55835bdc3a4a722995e7579801
power_shift_evaluation,20,5,7,5280,657,0,656,samples_chamber_5280MHz_20cm_5dBm_7.csv,b6ea5c164c99e8abd033b6484d12948cf82769bac59473231532abccd445cf1e
power_shift_evaluation,20,5,7,5300,657,0,656,samples_chamber_5300MHz_20cm_5dBm_7.csv,19ca4104d9255636aa00abda2e8302d695346ed34f0986c027bee1531d29c19a
power_shift_evaluation,20,5,7,5320,658,0,657,samples_chamber_5320MHz_20cm_5dBm_7.csv,9e7d57956def71f2cc99c8959646f210d019657635ad0213a74bcc8fbbd070c9
power_shift_evaluation,20,5,8,5180,657,0,656,samples_chamber_5180MHz_20cm_5dBm_8.csv,7b5f1585b8d9e8473038fcdda6ba1d2228a665df9c9fc50eb01177c2307d1ffa
power_shift_evaluation,20,5,8,5200,658,0,657,samples_chamber_5200MHz_20cm_5dBm_8.csv,ef3936206996ad752d23e042ed85094d46ffa5c8b51961603be0d53e8c4bb3be
power_shift_evaluation,20,5,8,5220,657,0,656,samples_chamber_5220MHz_20cm_5dBm_8.csv,75db79e2103360eba9326c0c3773485bf3e6bcbffd95aa9507e87d651f460f61
power_shift_evaluation,20,5,8,5240,657,0,656,samples_chamber_5240MHz_20cm_5dBm_8.csv,c56d4625d6e8b29c0177e1d0cb19fafa26fe6b1be5e3207e976415f6bbf7bc4b
power_shift_evaluation,20,5,8,5260,657,0,656,samples_chamber_5260MHz_20cm_5dBm_8.csv,676b982f07f11f844bcbc20fc90f266ee3ad8bcc3173845be28e521e9ffa973c
power_shift_evaluation,20,5,8,5280,657,0,656,samples_chamber_5280MHz_20cm_5dBm_8.csv,ee0c089d9fd5c9d28dbfc4d0aa9ad859c30d2a5bdd1c23fad92dcda193dcdcce
power_shift_evaluation,20,5,8,5300,658,0,657,samples_chamber_5300MHz_20cm_5dBm_8.csv,923a7cff83f61e800e7d09354109c6a07c439822fa3ed08c5419a2ba23226a6f
power_shift_evaluation,20,5,8,5320,658,0,657,samples_chamber_5320MHz_20cm_5dBm_8.csv,94ff27aab3d99f3d092fea39cc9f8dadb48ed2adea059a54407585dc0156d0c4
power_shift_evaluation,20,5,9,5180,657,0,656,samples_chamber_5180MHz_20cm_5dBm_9.csv,3ae44ca7e89f950c82006eb2ae3424bb7192a132c3c6889b32e16c811aaa156a
power_shift_evaluation,20,5,9,5200,657,0,656,samples_chamber_5200MHz_20cm_5dBm_9.csv,a6736376313c9e93abcc0fcebb23f9d2af595ae69241f9199aa7c219ad48bfc1
power_shift_evaluation,20,5,9,5220,658,0,657,samples_chamber_5220MHz_20cm_5dBm_9.csv,e982d262b0d153f37c90a474365ae74113603268bf8479103cb62efebb13fda2
power_shift_evaluation,20,5,9,5240,657,0,656,samples_chamber_5240MHz_20cm_5dBm_9.csv,676d2cc0f60e5bbc8ff501b8c089faf8ce32790761b0845cae3cdae207e3044d
power_shift_evaluation,20,5,9,5260,658,0,657,samples_chamber_5260MHz_20cm_5dBm_9.csv,f4db442c304c144c3c94a1fb4cd5fcbfb88801be4bd02555f7272b51b75eff2d
power_shift_evaluation,20,5,9,5280,657,0,656,samples_chamber_5280MHz_20cm_5dBm_9.csv,01bb0d83e36af6ee66f6058876ff0d9cf72b55ccf989698f3ebcc6eae9c64175
power_shift_evaluation,20,5,9,5300,658,0,657,samples_chamber_5300MHz_20cm_5dBm_9.csv,8d74040bdcb12aeb0bd2ec14b947ca9c338174bf4cf13916681ae2c432d5c7b0
power_shift_evaluation,20,5,9,5320,658,0,657,samples_chamber_5320MHz_20cm_5dBm_9.csv,d330a6123dbb91d6b56829a1a3c6facaf3159dbe2c3edc7ba3ddd8affec5a190
